W_mem,W_GDE,T,sigmas_MGL370,sigmas_SS316L,eps_H2,eps_O2,v_in_H2,v_in_O2,p_gas,i0_ref_O2,i0_ref_H2
3.3418e-05[m],0.000372088[m],37.7631[degC],1.24212e+07[S/m],1.1274e+06[S/m],0.6793005375006389,0.6136544683871048,0.00367206[m/s],0.00504862[m/s],8.37687e+06[Pa],0.0308012[A/m^2],0.0219599[A/m^2]
8.58055e-05[m],0.000241697[m],72.3837[degC],3.38674e+07[S/m],628314[S/m],0.6487440953901975,0.7631183498369778,0.00286659[m/s],0.0048775[m/s],4.81916e+06[Pa],0.0492777[A/m^2],0.0386977[A/m^2]
5.40264e-05[m],0.000374978[m],47.5383[degC],4.57815e+07[S/m],298178[S/m],0.7667450702700478,0.6616934985361489,0.00535634[m/s],0.00342506[m/s],6.65201e+06[Pa],0.0355349[A/m^2],0.0260907[A/m^2]
5.29377e-05[m],0.000590738[m],54.4669[degC],1.96124e+07[S/m],233313[S/m],0.6229130151330665,0.6289963416983658,0.00444725[m/s],0.00341704[m/s],3.37641e+06[Pa],0.0391218[A/m^2],0.0292981[A/m^2]
3.66696e-05[m],0.000268514[m],52.8839[degC],1.38839e+07[S/m],1.54598e+06[S/m],0.7437314112134698,0.6198368978507663,0.00259605[m/s],0.00290763[m/s],1.28888e+06[Pa],0.0382854[A/m^2],0.0285445[A/m^2]
7.33517e-05[m],0.00023837[m],39.418[degC],5.04924e+07[S/m],158873[S/m],0.6980838199114165,0.6176772189782074,0.00423259[m/s],0.00416016[m/s],5.25193e+06[Pa],0.0315756[A/m^2],0.0226272[A/m^2]
6.72356e-05[m],0.000276579[m],70.0175[degC],1.75865e+06[S/m],482137[S/m],0.6418576756132288,0.6155381202505423,0.00319575[m/s],0.00301523[m/s],6.17492e+06[Pa],0.0478645[A/m^2],0.0373636[A/m^2]
3.97918e-05[m],0.000335453[m],34.9898[degC],3.77686e+07[S/m],437360[S/m],0.7132604398426663,0.6389437926380951,0.00312798[m/s],0.00286561[m/s],1.00423e+06[Pa],0.0295281[A/m^2],0.0208702[A/m^2]
8.78845e-05[m],0.000383266[m],43.6479[degC],4.67432e+06[S/m],650987[S/m],0.6049292368023398,0.7568556931169201,0.00150576[m/s],0.00334603[m/s],4.40491e+06[Pa],0.0336051[A/m^2],0.024392[A/m^2]
6.0489e-05[m],0.000525673[m],52.2141[degC],3.4898e+07[S/m],1.06492e+06[S/m],0.7954681272593538,0.7787803523505444,0.00273806[m/s],0.00404258[m/s],6.35287e+06[Pa],0.0379346[A/m^2],0.0282295[A/m^2]
3.66363e-05[m],0.000495058[m],31.5614[degC],2.64065e+07[S/m],830066[S/m],0.765343214761974,0.6634913970179568,0.00223408[m/s],0.00409414[m/s],7.40185e+06[Pa],0.027997[A/m^2],0.0195726[A/m^2]
5.55156e-05[m],0.000479003[m],71.667[degC],2.36365e+07[S/m],1.39235e+06[S/m],0.7018467793645161,0.6748165493560755,0.00487608[m/s],0.00398811[m/s],9.89701e+06[Pa],0.0488474[A/m^2],0.0382906[A/m^2]
8.37146e-05[m],0.000291864[m],55.7832[degC],2.92305e+07[S/m],1.53645e+06[S/m],0.6507482984271827,0.7348344911561209,0.0033043[m/s],0.00552419[m/s],6.18723e+06[Pa],0.0398249[A/m^2],0.0299341[A/m^2]
8.61195e-05[m],0.000426705[m],66.9799[degC],4.57738e+07[S/m],870027[S/m],0.7939451864627572,0.7408621893641738,0.00495237[m/s],0.00477926[m/s],4.98273e+06[Pa],0.0460821[A/m^2],0.0356926[A/m^2]
8.19698e-05[m],0.000234414[m],37.9[degC],4.63496e+07[S/m],850800[S/m],0.674195147771268,0.7531169724863975,0.00255519[m/s],0.00433203[m/s],8.80044e+06[Pa],0.0308649[A/m^2],0.0220146[A/m^2]
7.93335e-05[m],0.000581912[m],36.0621[degC],7.60772e+06[S/m],87924.3[S/m],0.6148379420083588,0.6427498546867991,0.00550635[m/s],0.00342729[m/s],320752[Pa],0.0300167[A/m^2],0.0212873[A/m^2]
3.9447e-05[m],0.000275963[m],71.2776[degC],4.79213e+07[S/m],1.05288e+06[S/m],0.723478833304224,0.656482763381595,0.00408846[m/s],0.00448138[m/s],1.79537e+06[Pa],0.0486144[A/m^2],0.0380705[A/m^2]
8.47484e-05[m],0.000556504[m],42.53[degC],2.22931e+07[S/m],967324[S/m],0.7000587596479799,0.7535732473384418,0.00206303[m/s],0.00521302[m/s],976959[Pa],0.0330617[A/m^2],0.0239173[A/m^2]
7.83935e-05[m],0.000403846[m],50.2878[degC],2.25062e+07[S/m],885026[S/m],0.7612739001379231,0.6044906477252021,0.00489175[m/s],0.00372104[m/s],6.24459e+06[Pa],0.0369354[A/m^2],0.0273354[A/m^2]
8.43445e-05[m],0.000444243[m],70.5093[degC],9.54294e+06[S/m],526350[S/m],0.7840419200561054,0.6618081827053454,0.00273595[m/s],0.0049053[m/s],7.18241e+06[Pa],0.0481564[A/m^2],0.0376385[A/m^2]
6.29313e-05[m],0.000431422[m],39.5722[degC],2.57317e+07[S/m],484985[S/m],0.7673473686551421,0.7037207932685617,0.00194203[m/s],0.00389797[m/s],3.80296e+06[Pa],0.0316483[A/m^2],0.0226901[A/m^2]
7.26646e-05[m],0.000419583[m],74.6434[degC],4.38845e+07[S/m],369505[S/m],0.7429101098785938,0.7332370025158044,0.00331636[m/s],0.00303231[m/s],9.93736e+06[Pa],0.0506476[A/m^2],0.0399984[A/m^2]
8.99704e-05[m],0.000551064[m],46.5252[degC],2.1602e+07[S/m],148453[S/m],0.6850439531819905,0.7629638627058961,0.00299037[m/s],0.00285993[m/s],7.12606e+06[Pa],0.0350265[A/m^2],0.0256414[A/m^2]
3.48337e-05[m],0.000283624[m],31.0031[degC],2.18174e+07[S/m],221149[S/m],0.7014580761645558,0.6443984048392307,0.00405503[m/s],0.00554188[m/s],5.98878e+06[Pa],0.0277522[A/m^2],0.0193664[A/m^2]
5.27892e-05[m],0.000407461[m],31.1981[degC],3.0664e+07[S/m],909230[S/m],0.7106924973853039,0.659122916425169,0.00392849[m/s],0.00402667[m/s],700371[Pa],0.0278376[A/m^2],0.0194382[A/m^2]
7.39855e-05[m],0.000273031[m],76.4313[degC],1.23135e+07[S/m],758504[S/m],0.7143148541489404,0.6011896224667129,0.00187795[m/s],0.00533003[m/s],3.38003e+06[Pa],0.0517454[A/m^2],0.0410459[A/m^2]
8.86113e-05[m],0.000311521[m],56.4283[degC],3.46028e+07[S/m],1.59746e+06[S/m],0.7188456040216268,0.6853751740493024,0.00442598[m/s],0.00555102[m/s],1.57213e+06[Pa],0.0401719[A/m^2],0.0302488[A/m^2]
5.92009e-05[m],0.000450575[m],72.7367[degC],4.71067e+07[S/m],401811[S/m],0.751486016020569,0.6671548403899015,0.00317268[m/s],0.0055704[m/s],1.48677e+06[Pa],0.0494904[A/m^2],0.0388991[A/m^2]
5.79453e-05[m],0.000414682[m],34.5876[degC],2.98269e+07[S/m],644403[S/m],0.792728579844754,0.6321590058625797,0.00201059[m/s],0.00419007[m/s],3.603e+06[Pa],0.0293461[A/m^2],0.0207152[A/m^2]
6.44801e-05[m],0.000525076[m],42.4298[degC],2.07664e+07[S/m],218738[S/m],0.7694201167310475,0.6093259327965616,0.00439331[m/s],0.00234792[m/s],4.86456e+06[Pa],0.0330133[A/m^2],0.0238751[A/m^2]
3.39626e-05[m],0.000465915[m],62.0224[degC],2.53767e+07[S/m],234192[S/m],0.6004226573400159,0.6693331006949331,0.00303205[m/s],0.00364674[m/s],7.50154e+06[Pa],0.0432507[A/m^2],0.0330655[A/m^2]
3.6121e-05[m],0.000399636[m],64.6508[degC],5.3212e+07[S/m],1.55636e+06[S/m],0.7597628068381497,0.6980032933132372,0.00368644[m/s],0.00503091[m/s],5.20553e+06[Pa],0.0447399[A/m^2],0.0344429[A/m^2]
3.85721e-05[m],0.000457469[m],46.7889[degC],2.13294e+06[S/m],769739[S/m],0.7415280720169697,0.7346572177260688,0.00428531[m/s],0.00304795[m/s],8.65272e+06[Pa],0.0351585[A/m^2],0.0257578[A/m^2]
5.06733e-05[m],0.000319465[m],35.2506[degC],1.22917e+06[S/m],1.46323e+06[S/m],0.6583589855206285,0.7740645997723468,0.00267844[m/s],0.00314067[m/s],5.72212e+06[Pa],0.0296465[A/m^2],0.0209712[A/m^2]
8.23964e-05[m],0.000595269[m],73.5723[degC],6.82891e+06[S/m],1.15892e+06[S/m],0.641347360677276,0.7008913189491858,0.00458839[m/s],0.00439721[m/s],5.12971e+06[Pa],0.0499958[A/m^2],0.0393786[A/m^2]
4.96867e-05[m],0.000596896[m],77.8758[degC],4.85531e+07[S/m],1.71007e+06[S/m],0.7103720789253383,0.6056820815613783,0.00432602[m/s],0.00230336[m/s],5.10663e+06[Pa],0.0526413[A/m^2],0.0419042[A/m^2]
7.73639e-05[m],0.000435388[m],79.4405[degC],2.28624e+07[S/m],1.02107e+06[S/m],0.6744531959339414,0.7469258324106528,0.00516717[m/s],0.00360184[m/s],1.29497e+06[Pa],0.0536207[A/m^2],0.042846[A/m^2]
5.37658e-05[m],0.000428893[m],40.7359[degC],1.36787e+07[S/m],343821[S/m],0.6192567208032558,0.7579618264169834,0.00506924[m/s],0.00395478[m/s],5.41748e+06[Pa],0.0322002[A/m^2],0.023168[A/m^2]
5.1985e-05[m],0.00049638[m],36.3831[degC],4.10576e+07[S/m],1.05313e+06[S/m],0.657466524023145,0.7771225668109907,0.00298584[m/s],0.00463823[m/s],2.13505e+06[Pa],0.0301639[A/m^2],0.0214132[A/m^2]
6.2529e-05[m],0.000419261[m],77.3151[degC],3.35066e+07[S/m],1.03006e+06[S/m],0.6673212458467498,0.7235619211293527,0.00296452[m/s],0.00227441[m/s],9.68577e+06[Pa],0.0522926[A/m^2],0.0415698[A/m^2]
4.9153e-05[m],0.000295934[m],31.4494[degC],3.81723e+07[S/m],1.10124e+06[S/m],0.6979968340483471,0.6296662979975919,0.00416068[m/s],0.00527028[m/s],9.24505e+06[Pa],0.0279478[A/m^2],0.0195311[A/m^2]
5.53577e-05[m],0.000253526[m],31.6021[degC],1.08745e+07[S/m],543663[S/m],0.6257415272770286,0.7991538900218753,0.00559578[m/s],0.00511305[m/s],8.06341e+06[Pa],0.0280149[A/m^2],0.0195876[A/m^2]
4.74565e-05[m],0.000393875[m],63.1314[degC],2.5991e+07[S/m],1.25581e+06[S/m],0.677366518361543,0.6224181380807494,0.00152216[m/s],0.00367414[m/s],9.86058e+06[Pa],0.0438757[A/m^2],0.0336425[A/m^2]
5.70414e-05[m],0.000208697[m],53.1543[degC],1.60825e+07[S/m],1.07653e+06[S/m],0.6988949525588388,0.611381615216636,0.00465665[m/s],0.00397698[m/s],9.31493e+06[Pa],0.0384276[A/m^2],0.0286724[A/m^2]
6.24583e-05[m],0.000206433[m],56.0276[degC],911038[S/m],546996[S/m],0.7317570794304195,0.6722122783865381,0.00350015[m/s],0.00347677[m/s],9.20105e+06[Pa],0.0399562[A/m^2],0.0300531[A/m^2]
8.84704e-05[m],0.00049333[m],34.8836[degC],2.71955e+07[S/m],837250[S/m],0.7144327824567195,0.6847033472280865,0.00333092[m/s],0.00392694[m/s],7.35942e+06[Pa],0.02948[A/m^2],0.0208292[A/m^2]
4.6118e-05[m],0.000481569[m],60.8862[degC],2.3817e+07[S/m],809199[S/m],0.6384763627435547,0.7718356267691808,0.00449452[m/s],0.00509863[m/s],1.48185e+06[Pa],0.0426154[A/m^2],0.0324808[A/m^2]
4.52782e-05[m],0.000441092[m],57.9844[degC],5.32601e+07[S/m],1.01644e+06[S/m],0.6792840237586506,0.7848176720012021,0.00559808[m/s],0.00303435[m/s],4.2928e+06[Pa],0.0410159[A/m^2],0.0310167[A/m^2]
5.72506e-05[m],0.00046777[m],77.1381[degC],4.48177e+07[S/m],446852[S/m],0.7949234162495646,0.7537620998998086,0.00506447[m/s],0.00390363[m/s],7.35116e+06[Pa],0.0521827[A/m^2],0.0414646[A/m^2]
4.69039e-05[m],0.000265588[m],46.1964[degC],3.80556e+06[S/m],1.08373e+06[S/m],0.679734602983415,0.6830279130457614,0.00262228[m/s],0.00253841[m/s],1.51643e+06[Pa],0.0348624[A/m^2],0.0254966[A/m^2]
5.26711e-05[m],0.000456677[m],60.1715[degC],5.27735e+07[S/m],1.16138e+06[S/m],0.6912237504220468,0.6581623077483638,0.00483831[m/s],0.00466064[m/s],4.72292e+06[Pa],0.0422184[A/m^2],0.0321163[A/m^2]
3.8325e-05[m],0.000358674[m],38.2816[degC],3.61873e+07[S/m],123637[S/m],0.787256691047595,0.7974821829138856,0.00366616[m/s],0.00258346[m/s],2.39825e+06[Pa],0.0310427[A/m^2],0.0221676[A/m^2]
4.8998e-05[m],0.000336461[m],49.976[degC],1.49648e+07[S/m],1.36719e+06[S/m],0.6814210001230543,0.7511767410929069,0.00486678[m/s],0.00434362[m/s],8.60806e+06[Pa],0.0367751[A/m^2],0.0271924[A/m^2]
5.8583e-05[m],0.000575763[m],50.6202[degC],4.17326e+06[S/m],893205[S/m],0.7633370405289392,0.61357523162326,0.00259191[m/s],0.005576[m/s],1.01265e+07[Pa],0.0371067[A/m^2],0.0274884[A/m^2]
6.99263e-05[m],0.000245232[m],77.754[degC],5.29916e+07[S/m],857753[S/m],0.7747741620350113,0.7066680678559017,0.00276966[m/s],0.00309634[m/s],530294[Pa],0.0525654[A/m^2],0.0418314[A/m^2]
3.42034e-05[m],0.000207633[m],50.0767[degC],1.29658e+07[S/m],638055[S/m],0.7130841075874841,0.7829333701069983,0.0021516[m/s],0.0052391[m/s],2.01001e+06[Pa],0.0368268[A/m^2],0.0272386[A/m^2]
8.05182e-05[m],0.000328703[m],53.5992[degC],4.5182e+07[S/m],1.09792e+06[S/m],0.7195897201452194,0.7357925142027926,0.00199448[m/s],0.00441375[m/s],2.06785e+06[Pa],0.0386621[A/m^2],0.0288835[A/m^2]
6.92355e-05[m],0.000306607[m],61.1351[degC],5.93947e+06[S/m],401323[S/m],0.7837568159132441,0.738854638509644,0.00429856[m/s],0.00461092[m/s],7.30256e+06[Pa],0.0427542[A/m^2],0.0326083[A/m^2]
6.19522e-05[m],0.000527421[m],68.1002[degC],4.44342e+07[S/m],1.07768e+06[S/m],0.6712664466299078,0.6587848745894916,0.0034681[m/s],0.00348655[m/s],5.04484e+06[Pa],0.0467353[A/m^2],0.0363034[A/m^2]
6.13625e-05[m],0.000587796[m],56.5199[degC],9.68779e+06[S/m],1.26607e+06[S/m],0.7064946412985789,0.7265152724777322,0.0052209[m/s],0.003177[m/s],6.47378e+06[Pa],0.0402214[A/m^2],0.0302937[A/m^2]
3.80281e-05[m],0.000554848[m],67.1021[degC],3.0909e+07[S/m],497399[S/m],0.6997351854770422,0.6039524669728218,0.00549875[m/s],0.00416642[m/s],3.95429e+06[Pa],0.0461532[A/m^2],0.0357589[A/m^2]
6.90738e-05[m],0.000570499[m],39.1257[degC],7.12383e+06[S/m],279865[S/m],0.7714648916756774,0.7864925648680429,0.00192977[m/s],0.00251976[m/s],7.93441e+06[Pa],0.031438[A/m^2],0.0225084[A/m^2]
5.42449e-05[m],0.00046796[m],40.9877[degC],3.7995e+07[S/m],735704[S/m],0.6321841865243532,0.6763622045468934,0.0026132[m/s],0.00389278[m/s],6.15295e+06[Pa],0.0323203[A/m^2],0.0232722[A/m^2]
3.06183e-05[m],0.000515947[m],54.1716[degC],2.2101e+07[S/m],919382[S/m],0.6134497023277125,0.7847858247764894,0.00511182[m/s],0.00294487[m/s],3.97564e+06[Pa],0.038965[A/m^2],0.0291566[A/m^2]
3.51291e-05[m],0.000254398[m],48.0993[degC],3.69318e+07[S/m],1.55291e+06[S/m],0.609350297191346,0.7436800203853972,0.0024938[m/s],0.00417963[m/s],3.83854e+06[Pa],0.0358183[A/m^2],0.0263417[A/m^2]
8.018e-05[m],0.00032135[m],34.0896[degC],1.78336e+07[S/m],1.33114e+06[S/m],0.6248734363173956,0.634746748017581,0.00427892[m/s],0.00264777[m/s],4.42937e+06[Pa],0.0291215[A/m^2],0.0205242[A/m^2]
7.67356e-05[m],0.000507892[m],46.9167[degC],5.34199e+07[S/m],1.54962e+06[S/m],0.7955754189550897,0.6151705660831137,0.00337536[m/s],0.00432993[m/s],9.44986e+06[Pa],0.0352225[A/m^2],0.0258144[A/m^2]
4.34186e-05[m],0.000228899[m],78.8514[degC],1.99507e+07[S/m],108932[S/m],0.6066327645214463,0.608955876594969,0.00388544[m/s],0.00233529[m/s],2.31095e+06[Pa],0.0532508[A/m^2],0.0424899[A/m^2]
8.8727e-05[m],0.000412775[m],51.923[degC],3.94999e+07[S/m],1.49437e+06[S/m],0.7337480863422965,0.7349062386053273,0.0034709[m/s],0.00243947[m/s],647472[Pa],0.0377826[A/m^2],0.0280932[A/m^2]
7.31633e-05[m],0.00054033[m],63.8552[degC],1.93451e+06[S/m],1.40131e+06[S/m],0.6879629316493464,0.6664526346684047,0.00450387[m/s],0.00261217[m/s],7.29177e+06[Pa],0.0442863[A/m^2],0.0340224[A/m^2]
6.48976e-05[m],0.000509873[m],55.0982[degC],1.87011e+07[S/m],193228[S/m],0.7729704863254597,0.7466979238800786,0.00415658[m/s],0.00511162[m/s],9.1237e+06[Pa],0.0394581[A/m^2],0.029602[A/m^2]
8.27095e-05[m],0.000487379[m],65.0142[degC],4.23073e+07[S/m],555571[S/m],0.7932747155326321,0.6683862153350965,0.00399668[m/s],0.00362639[m/s],3.70856e+06[Pa],0.0449479[A/m^2],0.0346361[A/m^2]
3.53035e-05[m],0.000363358[m],72.4083[degC],4.55706e+07[S/m],486354[S/m],0.7138661873043738,0.7827273101550047,0.00510388[m/s],0.00383934[m/s],7.93741e+06[Pa],0.0492925[A/m^2],0.0387117[A/m^2]
5.46454e-05[m],0.000347293[m],62.1417[degC],3.90793e+07[S/m],1.65423e+06[S/m],0.7969583684925864,0.7020430333365805,0.00171285[m/s],0.00249292[m/s],445621[Pa],0.0433177[A/m^2],0.0331273[A/m^2]
4.00139e-05[m],0.000221484[m],42.7278[degC],1.31654e+07[S/m],603116[S/m],0.757066418890601,0.7800372451990828,0.00257697[m/s],0.00541743[m/s],9.99949e+06[Pa],0.0331575[A/m^2],0.0240009[A/m^2]
7.2582e-05[m],0.000532034[m],32.3074[degC],5.2108e+07[S/m],189938[S/m],0.6562221306257953,0.7082443649863788,0.00222361[m/s],0.00475656[m/s],5.80513e+06[Pa],0.0283262[A/m^2],0.0198503[A/m^2]
4.85948e-05[m],0.000365863[m],50.5926[degC],2.3971e+07[S/m],1.52001e+06[S/m],0.6554037939817888,0.7323368567466664,0.00540694[m/s],0.00537097[m/s],6.71317e+06[Pa],0.0370925[A/m^2],0.0274757[A/m^2]
7.31943e-05[m],0.00057081[m],48.7178[degC],4.18824e+07[S/m],1.34266e+06[S/m],0.7718287936000856,0.6143164553297898,0.00206729[m/s],0.00338403[m/s],7.9715e+06[Pa],0.036132[A/m^2],0.0266202[A/m^2]
8.91939e-05[m],0.00026061[m],48.19[degC],1.16459e+07[S/m],598299[S/m],0.6038631387796257,0.7086573520530315,0.00362987[m/s],0.00496097[m/s],2.67423e+06[Pa],0.0358641[A/m^2],0.0263824[A/m^2]
5.12188e-05[m],0.000571624[m],41.6018[degC],1.53541e+07[S/m],1.16928e+06[S/m],0.6231553709562184,0.7749372932172988,0.00160649[m/s],0.00403492[m/s],3.45165e+06[Pa],0.0326144[A/m^2],0.0235277[A/m^2]
7.76307e-05[m],0.000341399[m],72.0486[degC],5.29822e+07[S/m],472700[S/m],0.6870484947835738,0.6948739812380944,0.00260486[m/s],0.00336562[m/s],8.16304e+06[Pa],0.0490763[A/m^2],0.038507[A/m^2]
7.73251e-05[m],0.000542301[m],47.7764[degC],2.39961e+07[S/m],272797[S/m],0.6892190940991252,0.7140414778628557,0.00156673[m/s],0.00451223[m/s],1.38093e+06[Pa],0.035655[A/m^2],0.0261971[A/m^2]
5.76029e-05[m],0.000449728[m],65.9372[degC],1.27929e+07[S/m],1.43641e+06[S/m],0.7021892548161582,0.6882354100973219,0.00302521[m/s],0.00335024[m/s],1.12428e+06[Pa],0.0454786[A/m^2],0.0351298[A/m^2]
7.48903e-05[m],0.000379551[m],41.2352[degC],644458[S/m],1.0847e+06[S/m],0.6764468744565907,0.613262109989102,0.00384158[m/s],0.00316762[m/s],5.5248e+06[Pa],0.0324387[A/m^2],0.023375[A/m^2]
4.36761e-05[m],0.000280535[m],77.8341[degC],4.8765e+07[S/m],1.29946e+06[S/m],0.660126327952148,0.7591760691020646,0.00298899[m/s],0.00248795[m/s],4.54219e+06[Pa],0.0526153[A/m^2],0.0418793[A/m^2]
3.30863e-05[m],0.000346938[m],58.7729[degC],9.92512e+06[S/m],1.3824e+06[S/m],0.7804920858749934,0.6488214199073946,0.00529131[m/s],0.0025001[m/s],1.86518e+06[Pa],0.0414473[A/m^2],0.0314104[A/m^2]
6.41416e-05[m],0.000589397[m],55.5834[degC],899367[S/m],1.59136e+06[S/m],0.6697717973986109,0.786693354309554,0.0018909[m/s],0.00363601[m/s],6.48368e+06[Pa],0.0397177[A/m^2],0.0298369[A/m^2]
6.55813e-05[m],0.000222212[m],33.9355[degC],3.79587e+07[S/m],412381[S/m],0.6071718603945709,0.6115639591451049,0.00446502[m/s],0.00444731[m/s],2.5914e+06[Pa],0.0290523[A/m^2],0.0204654[A/m^2]
8.66409e-05[m],0.000556605[m],71.4516[degC],1.4161e+07[S/m],169740[S/m],0.6626705876884079,0.7210341030817419,0.00179131[m/s],0.00310971[m/s],6.36173e+06[Pa],0.0487184[A/m^2],0.0381687[A/m^2]
4.70808e-05[m],0.000314802[m],37.6776[degC],3.39835e+06[S/m],1.04005e+06[S/m],0.7516744441089409,0.6018623300217427,0.00476292[m/s],0.0041686[m/s],7.3131e+06[Pa],0.0307615[A/m^2],0.0219257[A/m^2]
7.61479e-05[m],0.000462792[m],72.5116[degC],2.79282e+07[S/m],986112[S/m],0.6770255310745735,0.6405759242980397,0.0042058[m/s],0.00355109[m/s],315035[Pa],0.0493548[A/m^2],0.0387706[A/m^2]
6.23375e-05[m],0.00027001[m],58.1299[degC],2.64704e+07[S/m],306225[S/m],0.7758421796715501,0.7909160392371061,0.00339291[m/s],0.00401526[m/s],5.34417e+06[Pa],0.0410953[A/m^2],0.0310891[A/m^2]
8.50829e-05[m],0.000264314[m],51.3319[degC],1.51815e+07[S/m],1.59538e+06[S/m],0.7307600429101854,0.6229062364574924,0.00208427[m/s],0.00347286[m/s],3.47144e+06[Pa],0.0374751[A/m^2],0.0278177[A/m^2]
5.61754e-05[m],0.000531261[m],40.231[degC],3.07352e+07[S/m],1.50923e+06[S/m],0.7610178715519825,0.6752065926156103,0.00142561[m/s],0.00520122[m/s],323847[Pa],0.0319601[A/m^2],0.0229598[A/m^2]
6.14798e-05[m],0.000290073[m],48.1673[degC],2.44304e+07[S/m],1.37027e+06[S/m],0.7183611619028898,0.7533444174419885,0.00237845[m/s],0.00317955[m/s],3.11237e+06[Pa],0.0358527[A/m^2],0.0263722[A/m^2]
3.4646e-05[m],0.000229853[m],64.7897[degC],4.7092e+07[S/m],451385[S/m],0.7645273891242541,0.7889805741177656,0.00197396[m/s],0.0038501[m/s],6.99126e+06[Pa],0.0448193[A/m^2],0.0345167[A/m^2]
6.53173e-05[m],0.000207813[m],51.3171[degC],4.54315e+07[S/m],1.44895e+06[S/m],0.6461295389022248,0.65189708140702,0.00390084[m/s],0.00516709[m/s],1.58627e+06[Pa],0.0374675[A/m^2],0.0278109[A/m^2]
4.18292e-05[m],0.000259281[m],68.5501[degC],4.46532e+07[S/m],467920[S/m],0.6549822159829236,0.7161547742389807,0.0017552[m/s],0.00295782[m/s],8.9033e+06[Pa],0.046999[A/m^2],0.0365505[A/m^2]
6.20294e-05[m],0.000317165[m],53.4892[degC],5.3471e+07[S/m],1.5594e+06[S/m],0.7284291365847619,0.7108130252848728,0.00429681[m/s],0.00415656[m/s],9.03381e+06[Pa],0.0386041[A/m^2],0.0288312[A/m^2]
4.75909e-05[m],0.000298665[m],45.2066[degC],1.45794e+07[S/m],1.17658e+06[S/m],0.6624221476859008,0.615043441947148,0.00306605[m/s],0.00339683[m/s],4.31029e+06[Pa],0.034371[A/m^2],0.0250639[A/m^2]
4.61892e-05[m],0.000253271[m],66.7509[degC],3.00313e+07[S/m],411179[S/m],0.7473888545939397,0.7788599831064074,0.00391906[m/s],0.00518905[m/s],1.98808e+06[Pa],0.0459492[A/m^2],0.0355685[A/m^2]
3.5072e-05[m],0.000346749[m],58.3938[degC],1.71372e+07[S/m],1.29892e+06[S/m],0.7628042545870629,0.7320647901652588,0.00450132[m/s],0.00508409[m/s],3.2677e+06[Pa],0.0412396[A/m^2],0.0312207[A/m^2]
5.5785e-05[m],0.000292096[m],76.958[degC],3.47593e+07[S/m],706508[S/m],0.7279525241852562,0.7479721415146224,0.00217275[m/s],0.00515875[m/s],3.17105e+06[Pa],0.0520711[A/m^2],0.0413576[A/m^2]
8.25764e-05[m],0.000244299[m],60.8267[degC],3.94143e+07[S/m],917604[S/m],0.7400826164273048,0.6735351871184465,0.00399917[m/s],0.00361841[m/s],7.73361e+06[Pa],0.0425823[A/m^2],0.0324503[A/m^2]
3.59647e-05[m],0.000522535[m],48.2342[degC],3.02654e+07[S/m],283931[S/m],0.6963018980169748,0.7943913729512506,0.00455019[m/s],0.00430855[m/s],2.32162e+06[Pa],0.0358865[A/m^2],0.0264023[A/m^2]
8.26652e-05[m],0.00032296[m],46.7375[degC],1.66876e+07[S/m],757835[S/m],0.6012837594861766,0.7300600750656656,0.00349992[m/s],0.00291158[m/s],7.83584e+06[Pa],0.0351327[A/m^2],0.0257351[A/m^2]
6.89122e-05[m],0.000276913[m],64.9306[degC],4.50351e+07[S/m],560282[S/m],0.6476739064315676,0.7139969279986383,0.00280686[m/s],0.00386776[m/s],9.59304e+06[Pa],0.0449[A/m^2],0.0345916[A/m^2]
3.86296e-05[m],0.000344636[m],75.9771[degC],1.09388e+07[S/m],1.54134e+06[S/m],0.7442252763699627,0.6852831278003528,0.00344189[m/s],0.00426182[m/s],5.63672e+06[Pa],0.0514653[A/m^2],0.0407782[A/m^2]
8.05259e-05[m],0.000249359[m],74.269[degC],1.1079e+07[S/m],109905[S/m],0.6118447751721868,0.7842429842077775,0.00317954[m/s],0.00368381[m/s],8.22323e+06[Pa],0.0504192[A/m^2],0.039781[A/m^2]
8.93199e-05[m],0.000573219[m],76.0399[degC],3.16271e+06[S/m],370835[S/m],0.7107756890366548,0.637541130739669,0.00289725[m/s],0.00369025[m/s],2.80353e+06[Pa],0.051504[A/m^2],0.0408152[A/m^2]
3.8391e-05[m],0.000453928[m],44.3591[degC],4.18016e+07[S/m],672428[S/m],0.6725240147466072,0.6765359374735858,0.00427654[m/s],0.00422834[m/s],412505[Pa],0.0339533[A/m^2],0.0246971[A/m^2]
6.65496e-05[m],0.000571346[m],37.16[degC],8.21538e+06[S/m],447824[S/m],0.7625989522375547,0.6479379864225236,0.00440931[m/s],0.00411361[m/s],9.16262e+06[Pa],0.0305218[A/m^2],0.0217199[A/m^2]
3.77498e-05[m],0.000573448[m],77.3319[degC],4.32292e+07[S/m],1.50117e+06[S/m],0.623685419351875,0.6096098803307024,0.00512359[m/s],0.00319585[m/s],2.13243e+06[Pa],0.052303[A/m^2],0.0415798[A/m^2]
5.52743e-05[m],0.000221602[m],78.4925[degC],1.97887e+07[S/m],387410[S/m],0.6617115291867532,0.6489420641456103,0.00229961[m/s],0.00321551[m/s],1.49648e+06[Pa],0.0530262[A/m^2],0.0422739[A/m^2]
